"","acceptedScientificName","acceptedTaxonKey","adm1","adm2","associatedReferences","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionKey","continent","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","dynamicProperties","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNumber","footprintSRS","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/georeferenceRemarks","http://unknown.org/language","http://unknown.org/license","http://unknown.org/nick","http://unknown.org/rightsHolder","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","installationKey","institutionCode","institutionID","institutionKey","isInCluster","islandGroup","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","municipality","nameAccordingTo","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","organismQuantityType","organismRemarks","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentEventID","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimDepth","verbatimEventDate","verbatimIdentification","verbatimLocality","vernacularName","vitality","waterBody","year","downloadDate"
"62","Chthamalus montagui Southward, 1976",2115617,NA,NA,NA,"HUMAN_OBSERVATION","100510282421382242","Maxillopoda",203,"Gerahies, Bantry, Ireland, EUROPE","ExploreYourShore",NA,"EUROPE",100,"Ireland",263,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,15,NA,NA,"County=Cork;Abundance=1",227,"2023-08-15",NA,NA,NA,"Chthamalidae",5104,NA,NA,NA,"Ireland","4466060180","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,"115199446",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"IE",FALSE,"NE",4466060180,"Animalia",1,NA,"2025-06-04T15:56:28.195+00:00","2025-06-04T15:56:58.274+00:00","2025-06-04T15:56:58.274+00:00",51.647068,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Gerahies, Bantry",NA,NA,-9.580042,"2025-02-25T09:09:31.000+00:00",8,NA,NA,"ie.nbdc.dataset.ExploreYourShore.100510282421382242",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Dave Wall",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",227,NA,NA,2115617,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"65","Chthamalus montagui Southward, 1976",2115617,"England",NA,NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Battery Rocks, United Kingdom, EUROPE","The Rockpool Project | Imported records",NA,"EUROPE",50,"United Kingdom",367,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,3,NA,NA,NA,215,"2023-08-03","24664384",NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4596005436","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,"Accepted",NA,"d7d1f8b4-32bb-4e5d-bd2b-7d0d33d52e55",NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,FALSE,NA,"GB",FALSE,"NE",4596005436,"Animalia",1,NA,"2025-06-12T23:10:37.497+00:00","2025-06-12T23:11:18.976+00:00","2025-06-12T23:11:18.976+00:00",50.114283,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Battery Rocks",NA,NA,-5.530237,NA,8,NA,NA,"34397576",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Roberts, I.N.D.Y.",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",215,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"68","Chthamalus montagui Southward, 1976",2115617,NA,NA,NA,"HUMAN_OBSERVATION","100588520250278687","Maxillopoda",203,"Kilmore Quay- Forlorn Point, Ireland, EUROPE","ExploreYourShore",NA,"EUROPE",100,"Ireland",263,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,13,NA,NA,"County=Wexford;Type of sighting=Alive",256,"2023-09-13",NA,NA,NA,"Chthamalidae",5104,NA,NA,NA,"Ireland","4466061647","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,"115200229",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"IE",FALSE,"NE",4466061647,"Animalia",1,NA,"2025-06-04T15:56:28.195+00:00","2025-06-04T15:56:57.993+00:00","2025-06-04T15:56:57.993+00:00",52.170509,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Kilmore Quay- Forlorn Point",NA,NA,-6.596848,"2025-02-25T09:09:31.000+00:00",9,NA,NA,"ie.nbdc.dataset.ExploreYourShore.100588520250278687",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Thérèse Maddock",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",256,NA,NA,2115617,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"69","Chthamalus montagui Southward, 1976",2115617,"Wales",NA,NA,"HUMAN_OBSERVATION","182848317","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,"EUROPE",NA,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2023-09-11T19:26:46",10,NA,NA,NA,253,"2023-09-10T11:42:11",NA,NA,"11:42:11+01:00","Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4440621049","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,"stephen54",NA,"407196532",NA,NA,NA,"Stephen Moores","182848317",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4440621049,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T01:04:42.625+00:00","2025-06-07T01:04:42.625+00:00",52.579948,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.099888,"2023-11-10T22:07:52.000+00:00",9,NA,NA,"https://www.inaturalist.org/observations/182848317",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Stephen Moores",NA,"https://www.inaturalist.org/observations/182848317","Stephen Moores",NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",253,NA,"197140",2115617,"ACCEPTED","SPECIES",NA,NA,NA,"2023-09-10 11:42:11",NA,"Tywyn, UK",NA,NA,NA,2023,2025-06-17
"70","Chthamalus montagui Southward, 1976",2115617,"England",NA,NA,"HUMAN_OBSERVATION","185873185","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,"EUROPE",4,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2023-10-02T07:37:46",30,NA,NA,NA,273,"2023-09-30T10:48",NA,NA,"10:48:00+01:00","Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4420886732","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,"kitcathfrancis",NA,"413789669",NA,NA,NA,"CL Francis","185873185",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4420886732,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T02:50:47.591+00:00","2025-06-07T02:50:47.591+00:00",50.322515,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.200742,"2023-10-03T08:02:20.000+00:00",9,NA,NA,"https://www.inaturalist.org/observations/185873185",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","CL Francis",NA,"https://www.inaturalist.org/observations/185873185","CL Francis",NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",273,NA,"197140",2115617,"ACCEPTED","SPECIES",NA,NA,NA,"2023/09/30 10:48 AM",NA,"Trevaunance Cove, St Agnes,Cornwall, UK",NA,NA,NA,2023,2025-06-17
"71","Chthamalus montagui Southward, 1976",2115617,"Wales",NA,NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Freshwater West Rocky Shore, United Kingdom, EUROPE",NA,NA,"EUROPE",7071.1,"United Kingdom",12,NA,"78aedfda-7343-47de-9c19-20339eb756fc",NA,NA,25,NA,NA,NA,268,"2023-09-25",NA,NA,NA,"Chthamalidae",5104,NA,NA,"POLYGON((-5.17569 51.56585,-5.17569 51.65945,-5.03762 51.65945,-5.03762 51.56585,-5.17569 51.56585))","United Kingdom of Great Britain and Northern Ireland","5105608131","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"West Wales Biodiversity Information Centre",NA,NA,NA,"Unconfirmed - not reviewed","Sandy Hill","9e66be40-dcca-46a1-9da2-669af14a94af",NA,"99552c70-f762-11e1-a439-00145eb45e9a","WWBIC",NA,NA,FALSE,NA,"GB",FALSE,"NE",5105608131,"Animalia",1,NA,"2025-06-16T15:45:33.250+00:00","2025-06-16T15:46:07.137+00:00","2025-06-16T15:46:07.137+00:00",51.612667,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Freshwater West Rocky Shore",NA,NA,-5.106729,NA,9,NA,NA,"SR0004070002SKAG","Adult; Biotope: Rock cliffs, ledges and shores, including the splash zone; Image: http://warehouse1.indicia.org.uk/upload/o_1hb8vtncd16belpe1h8e1cqrs642.jpg","PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","29753c63-7ff1-455b-92ee-120bcfe9bce3","Hill, S. Sandy",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",268,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"72","Chthamalus montagui Southward, 1976",2115617,"England",NA,NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Gylly Extreme South, United Kingdom, EUROPE","The Rockpool Project | Imported records",NA,"EUROPE",50,"United Kingdom",367,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,19,NA,NA,NA,262,"2023-09-19","24664495",NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4595995938","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,"Accepted",NA,"e9013da0-f47a-40ce-82c7-99f1caf53b77",NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,FALSE,NA,"GB",FALSE,"NE",4595995938,"Animalia",1,NA,"2025-06-12T23:10:37.497+00:00","2025-06-12T23:11:14.068+00:00","2025-06-12T23:11:14.068+00:00",50.141977,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Gylly Extreme South",NA,NA,-5.069311,NA,9,NA,NA,"34399435",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Holt, B. Ben|Jen",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",262,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"73","Chthamalus montagui Southward, 1976",2115617,"England",NA,NA,"HUMAN_OBSERVATION","189210345","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,"EUROPE",288,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2023-10-28T11:13:41",28,NA,NA,NA,301,"2023-10-28T12:11:28",NA,NA,"12:11:28+01:00","Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4436399806","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,"christophepatterson",NA,"421920848",NA,NA,NA,"christophepatterson","189210345",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4436399806,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T00:40:45.535+00:00","2025-06-07T00:40:45.535+00:00",50.145864,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.062023,"2024-10-22T08:24:39.000+00:00",10,NA,NA,"https://www.inaturalist.org/observations/189210345",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","christophepatterson",NA,"https://www.inaturalist.org/observations/189210345","christophepatterson",NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",301,NA,"197140",2115617,"ACCEPTED","SPECIES",NA,NA,NA,"2023-10-28 12:11:28",NA,"Falmouth TR11 4NP, UK",NA,NA,NA,2023,2025-06-17
"74","Chthamalus montagui Southward, 1976",2115617,"England",NA,NA,"HUMAN_OBSERVATION","190989734","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,"EUROPE",7,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2023-11-14T11:27:28",14,NA,NA,NA,318,"2023-11-14T11:27:07Z",NA,NA,"11:27:07+00:00","Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4440686034","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,"samadler",NA,"426787148",NA,NA,NA,"samadler","190989734",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4440686034,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T01:19:38.040+00:00","2025-06-07T01:19:38.040+00:00",50.361172,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.161024,"2023-11-14T15:42:17.000+00:00",11,NA,NA,"https://www.inaturalist.org/observations/190989734",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","samadler",NA,"https://www.inaturalist.org/observations/190989734","samadler",NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",318,NA,"197140",2115617,"ACCEPTED","SPECIES",NA,NA,NA,"2023-11-14 11:27:07Z",NA,"Firestone Bay, Plymouth, England, GB",NA,NA,NA,2023,2025-06-17
"75","Chthamalus montagui Southward, 1976",2115617,"England",NA,NA,"HUMAN_OBSERVATION","191381611","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,"EUROPE",150,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2023-11-18T17:29:00",18,NA,NA,NA,322,"2023-11-18T14:47:01Z",NA,NA,"14:47:01+00:00","Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4442731829","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,"rebeccabowyerrpp",NA,"427853631",NA,NA,NA,"Rebecca Bowyer","191381611",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4442731829,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T01:33:07.916+00:00","2025-06-07T01:33:07.916+00:00",50.147066,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.0593,"2023-11-29T09:27:48.000+00:00",11,NA,NA,"https://www.inaturalist.org/observations/191381611",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Rebecca Bowyer",NA,"https://www.inaturalist.org/observations/191381611","Rebecca Bowyer",NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",322,NA,"197140",2115617,"ACCEPTED","SPECIES",NA,NA,NA,"2023-11-18 14:47:01Z",NA,"Cliff Road, Falmouth, England, GB",NA,NA,NA,2023,2025-06-17
"76","Chthamalus montagui Southward, 1976",2115617,"England",NA,NA,"HUMAN_OBSERVATION","191475470","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,"EUROPE",3,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2023-11-19T15:10:06",19,NA,NA,NA,323,"2023-11-19T15:09:05Z",NA,NA,"15:09:05+00:00","Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4442561595","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,"nellis1",NA,"428127858",NA,NA,NA,"nellis1","191475470",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4442561595,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T00:33:06.290+00:00","2025-06-07T00:33:06.290+00:00",50.361182,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.160183,"2023-11-21T20:46:57.000+00:00",11,NA,NA,"https://www.inaturalist.org/observations/191475470",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","nellis1",NA,"https://www.inaturalist.org/observations/191475470","nellis1",NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",323,NA,"197140",2115617,"ACCEPTED","SPECIES",NA,NA,NA,"2023-11-19 15:09:05",NA,"Plymouth, UK",NA,NA,NA,2023,2025-06-17
"77","Chthamalus montagui Southward, 1976",2115617,NA,NA,NA,"HUMAN_OBSERVATION","100761119785767138","Maxillopoda",203,"Killybegs, Ireland, EUROPE","ExploreYourShore",NA,"EUROPE",100,"Ireland",263,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,26,NA,NA,"County=Donegal;Abundance=10;Type of sighting=Alive",360,"2023-12-26",NA,NA,NA,"Chthamalidae",5104,NA,NA,NA,"Ireland","4601903678","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,"115202119",NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,"IE",FALSE,"NE",4601903678,"Animalia",1,NA,"2025-06-04T15:56:28.195+00:00","2025-06-04T15:56:56.416+00:00","2025-06-04T15:56:56.416+00:00",54.635248,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Killybegs",NA,NA,-8.487776,"2025-02-25T09:09:31.000+00:00",12,NA,NA,"ie.nbdc.dataset.ExploreYourShore.100761119785767138",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Marie Muirhead",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",360,NA,NA,2115617,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2023,2025-06-17
"78","Chthamalus montagui Southward, 1976",2115617,"England",NA,NA,"HUMAN_OBSERVATION","192815746","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,"EUROPE",4,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2023-12-02T13:49:26",2,NA,NA,NA,336,"2023-12-02T13:47:26Z",NA,NA,"13:47:26+00:00","Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4458688667","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,"nellis1",NA,"431667439",NA,NA,NA,"nellis1","192815746",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4458688667,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T00:43:10.262+00:00","2025-06-07T00:43:10.262+00:00",50.356972,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.125878,"2023-12-05T22:19:02.000+00:00",12,NA,NA,"https://www.inaturalist.org/observations/192815746",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","nellis1",NA,"https://www.inaturalist.org/observations/192815746","nellis1",NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",336,NA,"197140",2115617,"ACCEPTED","SPECIES",NA,NA,NA,"2023-12-02 13:47:26",NA,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",NA,NA,NA,2023,2025-06-17
"79","Chthamalus montagui Southward, 1976",2115617,"Northern Ireland",NA,NA,"HUMAN_OBSERVATION","193886638","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,"EUROPE",8,"United Kingdom",548,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2023-12-13T17:50:44",13,NA,NA,NA,347,"2023-12-13T15:49Z",NA,NA,"15:49:00+00:00","Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4500762986","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,"brigid_nature",NA,"434812092",NA,NA,NA,"Brigid O'Connor","193886638",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4500762986,"Animalia",1,NA,"2025-06-06T14:41:08.836+00:00","2025-06-07T02:05:55.647+00:00","2025-06-07T02:05:55.647+00:00",55.173161,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-6.725478,"2023-12-17T23:01:32.000+00:00",12,NA,NA,"https://www.inaturalist.org/observations/193886638",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Brigid O'Connor",NA,"https://www.inaturalist.org/observations/193886638","Brigid O'Connor",NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",347,NA,"197140",2115617,"ACCEPTED","SPECIES",NA,NA,NA,"2023/12/13 3:49 PM",NA,"Portstewart, UK",NA,NA,NA,2023,2025-06-17
