"","acceptedScientificName","acceptedTaxonKey","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","collectionKey","continent","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","distanceFromCentroidInMeters","dynamicProperties","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","eventType","family","familyKey","fieldNotes","fieldNumber","footprintSRS","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/georeferenceRemarks","http://unknown.org/language","http://unknown.org/license","http://unknown.org/modified","http://unknown.org/nick","http://unknown.org/recordEnteredBy","http://unknown.org/recordID","http://unknown.org/rightsHolder","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","installationKey","institutionCode","institutionID","institutionKey","isInCluster","island","islandGroup","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","municipality","nameAccordingTo","nameAccordingToID","namePublishedInID","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","organismQuantityType","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentEventID","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","verbatimCoordinateSystem","verbatimDepth","verbatimEventDate","verbatimIdentification","verbatimLocality","waterBody","year","downloadDate"
"67","Bifurcaria bifurcata R.Ross",3197821,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Phaeophyceae",7073593,"Ireland, EUROPE",NA,NA,NA,"EUROPE",200,"Ireland",1,NA,"35d8478e-06b3-4851-a55a-bb166fa53832",NA,NA,16,NA,NA,NA,NA,NA,136,"2022-05-16","QUADS_CW_2022IE_Eml_L",NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"Ireland","5106988067","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cdcc4ce1-7f6e-4ed2-b47c-eb451925b038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CIBIO_CW_2022IE_Eml_QL_9",NA,NA,"06d75b22-fc7a-42ff-a14f-65a25cd0f3ab",NA,NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",5106988067,"Chromista",4,NA,"2025-04-14T08:40:40.760+00:00","2025-04-14T08:42:15.345+00:00","2025-04-14T08:42:15.345+00:00",53.750704,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,"flat surface in low-intertidal zone",-9.904551,NA,5,NA,NA,NA,NA,NA,"CIBIO_CW_2022IE_Eml_QL_9",NA,"ABSENT","Fucales",1182,NA,NA,NA,NA,NA,"QUADS_CW_2022-23","Ochrophyta",98,NA,NA,NA,"EML","EUROPE","PT","37560003-ae75-43c3-95aa-48c98797aa2a",NA,NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross","urn:lsid:marinespecies.org:taxname:145503",NA,"Bifurcaria bifurcata",3197821,"bifurcata",136,NA,NA,3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,"Bifurcaria bifurcata",NA,NA,2022,2025-06-03
"69","Bifurcaria bifurcata R.Ross",3197821,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Phaeophyceae",7073593,"Ireland, EUROPE",NA,NA,NA,"EUROPE",200,"Ireland",1,NA,"35d8478e-06b3-4851-a55a-bb166fa53832",NA,NA,15,NA,NA,NA,NA,NA,135,"2022-05-15","QUADS_CW_2022IE_MCa_L",NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"Ireland","5107000213","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cdcc4ce1-7f6e-4ed2-b47c-eb451925b038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CIBIO_CW_2022IE_MCa_QL_9",NA,NA,"06d75b22-fc7a-42ff-a14f-65a25cd0f3ab",NA,NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",5107000213,"Chromista",4,NA,"2025-04-14T08:40:40.760+00:00","2025-04-14T08:42:16.425+00:00","2025-04-14T08:42:16.425+00:00",52.125869,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,"flat surface in low-intertidal zone",-10.109911,NA,5,NA,NA,NA,NA,NA,"CIBIO_CW_2022IE_MCa_QL_9",NA,"ABSENT","Fucales",1182,NA,NA,NA,NA,NA,"QUADS_CW_2022-23","Ochrophyta",98,NA,NA,NA,"EML","EUROPE","PT","37560003-ae75-43c3-95aa-48c98797aa2a",NA,NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross","urn:lsid:marinespecies.org:taxname:145503",NA,"Bifurcaria bifurcata",3197821,"bifurcata",135,NA,NA,3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,"Bifurcaria bifurcata",NA,NA,2022,2025-06-03
"71","Bifurcaria bifurcata R.Ross",3197821,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Phaeophyceae",7073593,"United Kingdom, EUROPE",NA,NA,NA,"EUROPE",200,"United Kingdom",1,NA,"35d8478e-06b3-4851-a55a-bb166fa53832",NA,NA,18,NA,NA,NA,NA,NA,138,"2022-05-18","QUADS_CW_2022SC_SCa_L",NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5106999737","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cdcc4ce1-7f6e-4ed2-b47c-eb451925b038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CIBIO_CW_2022SC_SCa_QL_9",NA,NA,"06d75b22-fc7a-42ff-a14f-65a25cd0f3ab",NA,NA,NA,FALSE,NA,NA,"GB",FALSE,"NE",5106999737,"Chromista",4,NA,"2025-04-14T08:40:40.760+00:00","2025-04-14T08:42:16.391+00:00","2025-04-14T08:42:16.391+00:00",54.972346,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,"flat surface in low-intertidal zone",-5.179356,NA,5,NA,NA,NA,NA,NA,"CIBIO_CW_2022SC_SCa_QL_9",NA,"ABSENT","Fucales",1182,NA,NA,NA,NA,NA,"QUADS_CW_2022-23","Ochrophyta",98,NA,NA,NA,"EML","EUROPE","PT","37560003-ae75-43c3-95aa-48c98797aa2a",NA,NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross","urn:lsid:marinespecies.org:taxname:145503",NA,"Bifurcaria bifurcata",3197821,"bifurcata",138,NA,NA,3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,"Bifurcaria bifurcata",NA,NA,2022,2025-06-03
"73","Bifurcaria bifurcata R.Ross",3197821,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"99928969553390274","Phaeophyceae",7073593,"Black Head, Clare, Ireland, EUROPE","ExploreYourShore",NA,NA,"EUROPE",100,"Ireland",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,30,NA,NA,NA,NA,"County=Clare;Abundance=100",181,"2022-06-30",NA,NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"Ireland","4466062548","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115193724",NA,NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",4466062548,"Chromista",4,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:45.366+00:00","2025-05-28T14:36:45.366+00:00",53.147937,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Black Head, Clare",NA,NA,-9.273372,"2025-02-25T09:09:31.000+00:00",6,NA,NA,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.99928969553390274",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Jamie O'Neill",NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",181,NA,NA,3197821,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,NA,2022,2025-06-03
"74","Bifurcaria bifurcata R.Ross",3197821,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"99928969553392436","Phaeophyceae",7073593,"Trafrask West, Ireland, EUROPE","ExploreYourShore",NA,NA,"EUROPE",100,"Ireland",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,5,NA,NA,NA,NA,"County=Cork",156,"2022-06-05",NA,NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"Ireland","4466046413","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115194170",NA,NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",4466046413,"Chromista",4,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:48.423+00:00","2025-05-28T14:36:48.423+00:00",51.677909,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Trafrask West",NA,NA,-9.682812,"2025-02-25T09:09:31.000+00:00",6,NA,NA,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.99928969553392436",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Julia Cooper",NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",156,NA,NA,3197821,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,NA,2022,2025-06-03
"75","Bifurcaria bifurcata R.Ross",3197821,"Clare",NA,NA,NA,"HUMAN_OBSERVATION",NA,"124140448","Phaeophyceae",7073593,"Ireland, EUROPE","Observations",NA,NA,"EUROPE",5,"Ireland",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2022-06-30T18:34:55",30,NA,NA,NA,NA,NA,181,"2022-06-30T12:00",NA,NA,"12:00:00+01:00",NA,"Sargassaceae",7733,NA,NA,NA,NA,"Ireland","3859574779","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"swimjamie",NA,NA,NA,"274827704",NA,NA,NA,NA,"Jamie O'Neill","124140448",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",3859574779,"Chromista",4,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:42:42.813+00:00","2025-05-30T23:42:42.813+00:00",53.147475,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-9.274813,"2024-09-23T16:28:31.000+00:00",6,NA,NA,NA,NA,NA,"https://www.inaturalist.org/observations/124140448",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Jamie O'Neill",NA,"https://www.inaturalist.org/observations/124140448",NA,"Jamie O'Neill",NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",181,NA,"343396",3197821,"ACCEPTED","SPECIES",NA,NA,NA,"2022/06/30 12:00 PM",NA,"Black Head, Clare, Ireland",NA,2022,2025-06-03
"77","Bifurcaria bifurcata R.Ross",3197821,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"126354650","Phaeophyceae",7073593,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",3,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2022-07-16T20:29:56",15,NA,NA,NA,NA,NA,196,"2022-07-15T13:23:49",NA,NA,"13:23:49+01:00",NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3873460674","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"faerthen",NA,NA,NA,"279665630",NA,NA,NA,NA,"thephoxinus","126354650",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,NA,"GB",FALSE,"NE",3873460674,"Chromista",4,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T22:37:06.532+00:00","2025-05-30T22:37:06.532+00:00",50.542878,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.99533,"2022-07-26T14:14:49.000+00:00",7,NA,NA,NA,NA,NA,"https://www.inaturalist.org/observations/126354650",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","faerthen",NA,"https://www.inaturalist.org/observations/126354650",NA,"faerthen",NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",196,NA,"343396",3197821,"ACCEPTED","SPECIES",NA,NA,NA,"2022-07-15 13:23:49+01:00",NA,"Newtrain Bay, Padstow, England, GB",NA,2022,2025-06-03
"78","Bifurcaria bifurcata R.Ross",3197821,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"180918685","Phaeophyceae",7073593,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",4,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2023-08-30T14:47:01",16,NA,NA,NA,NA,NA,197,"2022-07-16T12:32",NA,NA,"12:32:00+01:00",NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4407085594","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"fplima",NA,NA,NA,"402980824",NA,NA,NA,NA,"Fernando P. Lima","180918685",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,NA,"GB",FALSE,"NE",4407085594,"Chromista",4,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T22:33:35.554+00:00","2025-05-30T22:33:35.554+00:00",50.315272,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.108367,"2023-08-30T15:13:55.000+00:00",7,NA,NA,NA,NA,NA,"https://www.inaturalist.org/observations/180918685",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Fernando P. Lima",NA,"https://www.inaturalist.org/observations/180918685",NA,"Fernando P. Lima",NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",197,NA,"343396",3197821,"ACCEPTED","SPECIES",NA,NA,NA,"2022/07/16 12:32 PM",NA,"Devon, UK",NA,2022,2025-06-03
"79","Bifurcaria bifurcata R.Ross",3197821,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Phaeophyceae",7073593,"United Kingdom, EUROPE",NA,NA,NA,"EUROPE",200,"United Kingdom",1,NA,"35d8478e-06b3-4851-a55a-bb166fa53832",NA,NA,16,NA,NA,NA,NA,NA,197,"2022-07-16","QUADS_CW_2022EN_Wem_L",NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5106987968","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cdcc4ce1-7f6e-4ed2-b47c-eb451925b038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CIBIO_CW_2022EN_Wem_QL_9",NA,NA,"06d75b22-fc7a-42ff-a14f-65a25cd0f3ab",NA,NA,NA,FALSE,NA,NA,"GB",FALSE,"NE",5106987968,"Chromista",4,NA,"2025-04-14T08:40:40.760+00:00","2025-04-14T08:42:15.328+00:00","2025-04-14T08:42:15.328+00:00",50.314965,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,"flat surface in low-intertidal zone",-4.108999,NA,7,NA,NA,NA,NA,NA,"CIBIO_CW_2022EN_Wem_QL_9",NA,"ABSENT","Fucales",1182,NA,NA,NA,NA,NA,"QUADS_CW_2022-23","Ochrophyta",98,NA,NA,NA,"EML","EUROPE","PT","37560003-ae75-43c3-95aa-48c98797aa2a",NA,NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross","urn:lsid:marinespecies.org:taxname:145503",NA,"Bifurcaria bifurcata",3197821,"bifurcata",197,NA,NA,3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,"Bifurcaria bifurcata",NA,NA,2022,2025-06-03
"81","Bifurcaria bifurcata R.Ross",3197821,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"100356061654942756","Phaeophyceae",7073593,"Dreenatra, Schull, Ireland, EUROPE","ExploreYourShore",NA,NA,"EUROPE",100,"Ireland",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,8,NA,NA,NA,NA,"County=Cork",220,"2022-08-08",NA,NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"Ireland","4466052950","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115197680",NA,NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",4466052950,"Chromista",4,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:41.029+00:00","2025-05-28T14:36:41.029+00:00",51.521453,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Dreenatra, Schull",NA,NA,-9.49859,"2025-02-25T09:09:31.000+00:00",8,NA,NA,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.100356061654942756",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Julia Cooper",NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",220,NA,NA,3197821,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,NA,2022,2025-06-03
"82","Bifurcaria bifurcata R.Ross",3197821,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"100431687221007075","Phaeophyceae",7073593,"Trafrask, Ireland, EUROPE","ExploreYourShore",NA,NA,"EUROPE",100,"Ireland",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,20,NA,NA,NA,NA,"County=Cork",232,"2022-08-20",NA,NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"Ireland","4466054212","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115198315",NA,NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",4466054212,"Chromista",4,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:46.772+00:00","2025-05-28T14:36:46.772+00:00",51.677303,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Trafrask",NA,NA,-9.683284,"2025-02-25T09:09:31.000+00:00",8,NA,NA,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.100431687221007075",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Julia Cooper",NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",232,NA,NA,3197821,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,NA,2022,2025-06-03
"83","Bifurcaria bifurcata R.Ross",3197821,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"130372393","Phaeophyceae",7073593,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",372,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2022-08-17T13:08:46",11,NA,NA,NA,NA,NA,223,"2022-08-11T14:49:21",NA,NA,"14:49:21+01:00",NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3902371796","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"dilbs",NA,NA,NA,"289344584",NA,NA,NA,NA,"thephoxinus","130372393",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,NA,"GB",FALSE,"NE",3902371796,"Chromista",4,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T22:36:58.179+00:00","2025-05-30T22:36:58.179+00:00",50.107485,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-5.434494,"2022-09-12T13:33:31.000+00:00",8,NA,NA,NA,NA,NA,"https://www.inaturalist.org/observations/130372393",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","28eb1a3f-1c15-4a95-931a-4af90ecb574d","dilbs",NA,"https://www.inaturalist.org/observations/130372393",NA,"dilbs",NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",223,NA,"343396",3197821,"ACCEPTED","SPECIES",NA,NA,NA,"2022-08-11 14:49:21+01:00",NA,"Trevean Cove, Penzance, England, GB",NA,2022,2025-06-03
"84","Bifurcaria bifurcata R.Ross",3197821,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"192675969","Phaeophyceae",7073593,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",4,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2023-11-30T23:06:30",20,NA,NA,NA,NA,NA,232,"2022-08-20T16:06",NA,NA,"16:06:00+01:00",NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4458384152","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"kh-c",NA,NA,NA,"431274811",NA,NA,NA,NA,"Kian Hayles-Cotton","192675969",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,NA,"GB",FALSE,"NE",4458384152,"Chromista",4,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:38:25.006+00:00","2025-05-30T23:38:25.006+00:00",51.198841,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,-4.176843,"2024-05-03T13:29:21.000+00:00",8,NA,NA,NA,NA,NA,"https://www.inaturalist.org/observations/192675969",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Kian Hayles-Cotton",NA,"https://www.inaturalist.org/observations/192675969",NA,"Kian Hayles-Cotton",NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",232,NA,"343396",3197821,"ACCEPTED","SPECIES",NA,NA,NA,"2022/08/20 4:06 PM",NA,"Devon, UK",NA,2022,2025-06-03
