"","acceptedScientificName","acceptedTaxonKey","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","behavior","catalogNumber","class","classKey","cloc","collectionCode","continent","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","dynamicProperties","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferenceRemarks","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/georeferenceRemarks","http://unknown.org/language","http://unknown.org/license","http://unknown.org/modified","http://unknown.org/nick","http://unknown.org/rightsHolder","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","installationKey","institutionCode","institutionID","institutionKey","isInCluster","islandGroup","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","municipality","nameAccordingTo","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","organismQuantityType","organismRemarks","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentEventID","phylum","phylumKey","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rightsHolder","sampleSizeUnit","samplingEffort","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimDepth","verbatimEventDate","verbatimIdentification","verbatimLocality","vitality","waterBody","year","downloadDate"
"191","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Boat Cove, United Kingdom, EUROPE",NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,28,NA,NA,NA,118,"2021-04-28","441","Survey start time: 11:30:00, low tide time: 12:58:00, low tide height: 0.4 m",NA,"Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468831747","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,"People Power Science",NA,NA,NA,"Volcano barnacle.JPG","Accepted","Not verified","6f3ddbd2-b16e-45a7-bb01-c0ef41acb290",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,"GB",FALSE,"NE",3468831747,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:33.755+00:00","2025-05-15T06:02:33.755+00:00",50.113376,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Boat Cove",NA,NA,-5.452665,NA,4,NA,NA,"6922",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,NA,NA,"BioBlitz","Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",118,"NHMSYS0021052700","NHMSYS0021052700",9802456,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"192","Perforatus perforatus (Bruguière, 1789)",9802456,"Wales",NA,NA,NA,"HUMAN_OBSERVATION",NA,"72609522","Maxillopoda",203,"United Kingdom, EUROPE","Observations","EUROPE",6,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2021-04-01T17:06:34",1,NA,NA,NA,91,"2021-04-01T16:05:55",NA,NA,"16:05:55+02:00","Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4405077327","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"ruthcallaway",NA,"162700498",NA,NA,NA,NA,"Ruth Callaway","72609522",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",4405077327,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T22:40:35.328+00:00","2025-05-30T22:40:35.328+00:00",51.615233,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.296881,"2023-08-27T20:53:40.000+00:00",4,NA,NA,"https://www.inaturalist.org/observations/72609522",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Ruth Callaway",NA,"https://www.inaturalist.org/observations/72609522","Ruth Callaway",NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",91,NA,"639057",9802456,"ACCEPTED","SPECIES",NA,NA,NA,"2021-04-01 4:05:55 PM GMT+01:00",NA,"Llangennith, Llanmadoc and Cheriton, UK","alive",NA,2021,2025-06-03
"193","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Broadsands Beach, United Kingdom, EUROPE",NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,15,NA,NA,NA,105,"2021-04-15","430","Survey start time: 16:51:00, low tide time: 15:00:00, low tide height: 1.31 m",NA,"Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468833291","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,"People Power Science",NA,NA,NA,"IMG_5777.jpg","Accepted","Jaimie Barnes","73c05085-be65-4af2-b5f9-dcb56a308d29",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,"GB",FALSE,"NE",3468833291,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:34.338+00:00","2025-05-15T06:02:34.338+00:00",50.406194,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Broadsands Beach",NA,NA,-3.551905,NA,4,NA,NA,"6681",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,NA,NA,"BiodivCrustaceans45","Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",105,"NHMSYS0021052700","NHMSYS0021052700",9802456,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"200","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Sidmouth, United Kingdom, EUROPE",NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,23,NA,NA,NA,143,"2021-05-23","459","Survey start time: 09:45:00, low tide time: 10:01:00, low tide height: 2.1 m",NA,"Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468831765","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,"People Power Science",NA,NA,NA,"RPP252_455_5.jpg","Accepted","Jaimie Barnes","2c568770-82b4-46f0-ae46-b5d4d0f05f81",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,TRUE,NA,"GB",FALSE,"NE",3468831765,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:33.773+00:00","2025-05-15T06:02:33.773+00:00",50.67497,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Sidmouth",NA,NA,-3.245374,NA,5,NA,NA,"7155",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,NA,NA,"BiodivCrustaceans45","Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",143,"NHMSYS0021052700","NHMSYS0021052700",9802456,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"208","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Firestone Bay, United Kingdom, EUROPE",NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,9,NA,NA,NA,129,"2021-05-09","444","Survey start time: 10:52:00, low tide time: 11:29:00, low tide height: 1.2 m",NA,"Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468832261","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,"People Power Science",NA,NA,NA,"RPP13_440_14.jpg","Accepted","Ben Holt","9ffb9446-eaa8-4600-ad56-4d56be92c40f",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,TRUE,NA,"GB",FALSE,"NE",3468832261,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:33.923+00:00","2025-05-15T06:02:33.923+00:00",50.361157,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Firestone Bay",NA,NA,-4.160361,NA,5,NA,NA,"6996",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,NA,NA,"BiodivCrustaceans45","Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",129,"NHMSYS0021052700","NHMSYS0021052700",9802456,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"215","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Newtrain East, United Kingdom, EUROPE",NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,2,NA,NA,NA,153,"2021-06-02","476","Survey start time: 17:05:00, low tide time: 18:17:00, low tide height: 2.2 m",NA,"Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468831029","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,"People Power Science",NA,NA,NA,"RPP5_469_18.jpg","Accepted","Ben Holt","15f19ef6-6fa8-4ceb-9c94-4e0f2f76bc98",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,TRUE,NA,"GB",FALSE,"NE",3468831029,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:33.434+00:00","2025-05-15T06:02:33.434+00:00",50.545,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Newtrain East",NA,NA,-4.982151,NA,6,NA,NA,"7554",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,NA,NA,"BioBlitz","Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",153,"NHMSYS0021052700","NHMSYS0021052700",9802456,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"218","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Prisk Cove 1, United Kingdom, EUROPE",NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,13,NA,NA,NA,164,"2021-06-13","491","Survey start time: 14:20:00, low tide time: 14:08:00, low tide height: 1.1 m",NA,"Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468831596","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,"People Power Science",NA,NA,NA,"RPP391_487_13.jpg","Accepted","Laura Coles","7dd1520f-3ee0-422a-9a0d-1d4e99404fe8",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,TRUE,NA,"GB",FALSE,"NE",3468831596,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:33.652+00:00","2025-05-15T06:02:33.652+00:00",50.105933,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Prisk Cove 1",NA,NA,-5.087996,NA,6,NA,NA,"7915",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,NA,NA,"BiodivCrustaceans45","Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",164,"NHMSYS0021052700","NHMSYS0021052700",9802456,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"220","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Chimney Rocks, United Kingdom, EUROPE",NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,25,NA,NA,NA,176,"2021-06-25","652","Survey start time: 12:40:00, low tide time: 13:23:00, low tide height: 0.5 m",NA,"Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468836453","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,"People Power Science",NA,NA,NA,"RPP210_648_74.jpg","Accepted","Not verified","8a022da4-de43-4b95-bfd3-9ba63383b534",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,"GB",FALSE,"NE",3468836453,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:35.371+00:00","2025-05-15T06:02:35.371+00:00",50.114622,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Chimney Rocks",NA,NA,-5.533024,NA,6,NA,NA,"10609",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,NA,NA,"BioBlitz","Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",176,"NHMSYS0021052700","NHMSYS0021052700",9802456,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"228","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Castle Beach South, United Kingdom, EUROPE",NA,"EUROPE",10,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,29,NA,NA,NA,210,"2021-07-29","567","Survey start time: 15:20:00, low tide time: 16:17:00, low tide height: 1.03 m",NA,"Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468834630","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,"People Power Science",NA,NA,NA,"RPP403_563_12.jpg","Accepted","Not verified","25827a8a-f66c-40ba-b8a2-3ea6f90ec1f3",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,"GB",FALSE,"NE",3468834630,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:34.808+00:00","2025-05-15T06:02:34.808+00:00",50.147663,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Castle Beach South",NA,NA,-5.056859,NA,7,NA,NA,"8888",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f","RPP645",NA,NA,NA,NA,NA,"BioBlitz","Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",210,"NHMSYS0021052700","NHMSYS0021052700",9802456,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"235","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Castle Beach South, United Kingdom, EUROPE",NA,"EUROPE",10,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,28,NA,NA,NA,209,"2021-07-28","565","Survey start time: 14:55:00, low tide time: 15:42:00, low tide height: 0.78 m",NA,"Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468832114","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,"People Power Science",NA,NA,NA,"RPP403_561_12.jpg","Accepted","Not verified","5e7a9334-0632-4491-bf85-33dcaeda39e3",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,"GB",FALSE,"NE",3468832114,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:33.864+00:00","2025-05-15T06:02:33.864+00:00",50.147758,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Castle Beach South",NA,NA,-5.057173,NA,7,NA,NA,"8864",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,NA,NA,"BioBlitz","Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",209,"NHMSYS0021052700","NHMSYS0021052700",9802456,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"243","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Shaldon Ness, United Kingdom, EUROPE",NA,"EUROPE",10,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,8,NA,NA,NA,220,"2021-08-08","617","Survey start time: 12:00:00, low tide time: 13:02:00, low tide height: 1.4 m",NA,"Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468831385","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,"People Power Science",NA,NA,NA,"RPP268_613_14.jpg","Accepted","Ben Holt","1e95949d-dff6-4492-8084-c7e576f63b14",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,"GB",FALSE,"NE",3468831385,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:33.581+00:00","2025-05-15T06:02:33.581+00:00",50.539269,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Shaldon Ness",NA,NA,-3.498047,NA,8,NA,NA,"9952",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,NA,NA,"BiodivCrustaceans45","Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",220,"NHMSYS0021052700","NHMSYS0021052700",9802456,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"247","Perforatus perforatus (Bruguière, 1789)",9802456,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"Castle Beach North, United Kingdom, EUROPE",NA,"EUROPE",10,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,15,NA,NA,NA,227,"2021-08-15","598","Survey start time: 17:40:00, low tide time: 17:10:00, low tide height: 1.24 m",NA,"Balanidae",9152,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468833093","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,"People Power Science",NA,NA,NA,"RPP5_592_8.jpg","Accepted","Ben Holt","32a20731-f251-47ee-9ebd-e404e430de86",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,"GB",FALSE,"NE",3468833093,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:34.272+00:00","2025-05-15T06:02:34.272+00:00",50.147592,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Castle Beach North",NA,NA,-5.056835,NA,8,NA,NA,"9571",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,NA,NA,"BioBlitz","Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",227,"NHMSYS0021052700","NHMSYS0021052700",9802456,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"255","Perforatus perforatus (Bruguière, 1789)",9802456,NA,"Pas-de-Calais (mer territoriale)",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Maxillopoda",203,"France, EUROPE",NA,"EUROPE",NA,"France",271,"4A9DDA1F-B7E7-3E13-E053-2614A8C02B7C","25e3e8f1-86ee-440c-adfc-8e63759a6505",NA,NA,25,NA,NA,NA,237,"2021-08-25","8cdff5cb-9a5b-446b-a50f-d06fbdf86fee",NA,NA,"Balanidae",9152,NA,NA,"POINT(1.55783757666 50.4245631422)","France","4540977333","EUROPE","Perforatus","Perforatus",4805724,"WGS84",NA,NA,NA,NA,NA,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862",NA,NA,"fr | en",NA,NA,NA,NA,NA,NA,NA,NA,"Probable","Gilbert Billard (Les amis de BioObs)","8cdff5cb-9a5b-446b-a50f-d06fbdf86fee",NA,NA,"e44d0fd7-0edf-477f-aa82-50a81836ab46",NA,NA,NA,FALSE,NA,"FR",FALSE,"NE",4540977333,"Animalia",1,NA,"2025-01-23T19:04:24.190+00:00","2025-02-01T03:40:00.510+00:00","2025-02-01T03:40:00.510+00:00",50.42456,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,1.55784,NA,8,NA,"Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.","8cdff5cb-9a5b-446b-a50f-d06fbdf86fee",NA,"PRESENT","Sessilia",1426,NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,NA,"Arthropoda",54,NA,NA,"DWC_ARCHIVE","EUROPE","FR","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","Gilbert Billard (BioObs)",NA,NA,NA,NA,NA,NA,"Perforatus perforatus (Bruguière, 1789)",NA,NA,"Perforatus perforatus",9802456,"perforatus",237,NA,"652292",9802456,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
